movieId,title,url,img_url,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed)
100507,21 and Over (2013),https://www.themoviedb.org/movie/107811.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/noB71pnF8jz2IIP1LeilfnaaO2F.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100527,Safe Haven (2013),https://www.themoviedb.org/movie/112949.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2CbJ3HTb6SFbMeguYH52UQSHOwY.jpg,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100553,Frozen Planet (2011),https://www.themoviedb.org/movie/134481.0,https://www.firstcolonyfoundation.org/wp-content/uploads/2022/01/no-photo-available.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100556,"Act of Killing, The (2012)",https://www.themoviedb.org/movie/123678.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wg9QERtcZTTcOu6La3nZCfJUMHG.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100579,Universal Soldier: Day of Reckoning (2012),https://www.themoviedb.org/movie/122857.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/AjJdy7RdVkPm5yCK5apBJKCXf49.jpg,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
100611,Escape from Planet Earth (2013),https://www.themoviedb.org/movie/68179.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tkkLIeompowyXFZFe3sBmhm3wwA.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100714,Before Midnight (2013),https://www.themoviedb.org/movie/132344.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6wTw6762kAVTkyQWoHRUuUiRpBp.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100737,Snitch (2013),https://www.themoviedb.org/movie/134411.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/unjVtbWDWIQvVUeiPUTzyykQiVF.jpg,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
100810,Dark Skies (2013),https://www.themoviedb.org/movie/145135.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/euLgEo2kvuLjYxbfOekWF3l82t6.jpg,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
100843,Oh Boy (A Coffee in Berlin) (2012),https://www.themoviedb.org/movie/130739.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gy58pmCztFrpxaRM9rGhv93LgCP.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),https://www.themoviedb.org/movie/170657.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/XcFMQQfx1gMlh1RyEednP6frNC.jpg,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100906,Maniac Cop 2 (1990),https://www.themoviedb.org/movie/28090.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oxCb0ptp88gDcfAcDUzkPBfc32v.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
101025,Jack the Giant Slayer (2013),https://www.themoviedb.org/movie/81005.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xLbVsFpAlwf6khU3gG1yaRBPeC.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101070,Wadjda (2012),https://www.themoviedb.org/movie/129112.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/w4iCIZ1kWSOCt0yELjfUMNAToUF.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",https://www.themoviedb.org/movie/59255.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pdmDqFj6iiguxEB66QQVMjvF2MK.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101074,"Legend of Sleepy Hollow, The (1949)",https://www.themoviedb.org/movie/43650.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6bt8qmhxVsgbxFLQCoAcekdCFiw.jpg,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
101076,G.I. Joe: Retaliation (2013),https://www.themoviedb.org/movie/72559.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3rWIZMzTKcCtV0eHJ70Z4Ru659f.jpg,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
101088,Stoker (2013),https://www.themoviedb.org/movie/86825.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/o0giW5oasaef5m9sgBuq0C7IkIa.jpg,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
101112,Oz the Great and Powerful (2013),https://www.themoviedb.org/movie/68728.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
101142,"Croods, The (2013)",https://www.themoviedb.org/movie/49519.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/j5KhQADL9o6H7NZzTsiyAME3Sve.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101283,"Incredible Burt Wonderstone, The (2013)",https://www.themoviedb.org/movie/124459.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/Bl95sg5Ljo3Hu9SSL0JOvLerLh.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101360,"Call, The (2013)",https://www.themoviedb.org/movie/158011.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mG334OlDVJpD8gMfTCM2Mpp0gQH.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
101362,Olympus Has Fallen (2013),https://www.themoviedb.org/movie/117263.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gKnx04MxnKcf5uOdhHhAAkqcCg.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
101415,"First Time, The (2012)",https://www.themoviedb.org/movie/84199.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tG6jUndWd9FRuvI4j5Z2bhTuq0V.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101423,Mezzo Forte (1998),https://www.themoviedb.org/movie/55892.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3cIbMjZIUfs147XfVIzRLwJOG2B.jpg,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101525,"Place Beyond the Pines, The (2012)",https://www.themoviedb.org/movie/97367.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/d5YPKAHJYmfGBaDMGV6xE8wfsoa.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
101529,"Brass Teapot, The (2012)",https://www.themoviedb.org/movie/127867.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6txTmb8OIimrQezgD8ERMmrrbnT.jpg,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101531,Phil Spector (2013),https://www.themoviedb.org/movie/173153.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vGLqUtMmZPEes7q59GoNusNNtjY.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101577,"Host, The (2013)",https://www.themoviedb.org/movie/72710.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ok2sl6rGITZ0W94DeRU4VkB2ssW.jpg,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101612,Admission (2013),https://www.themoviedb.org/movie/144340.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8MwiU714GL3WoNxreeHjZ01iPpM.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101739,Evil Dead (2013),https://www.themoviedb.org/movie/109428.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101741,Trance (2013),https://www.themoviedb.org/movie/68727.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3MVYuyVknNA9yC0Gy6z3zDAiWfX.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",https://www.themoviedb.org/movie/133698.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iPFBW4KaLyCdXwEsa2TXRBW0Jxe.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101864,Oblivion (2013),https://www.themoviedb.org/movie/75612.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2ncs7hqBsEjFMqt6Y7ShBCO9tWs.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
101884,Dark Tide (2012),https://www.themoviedb.org/movie/59963.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ciAImUP3Zh2kSOjJ9pNGQ0G2A14.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
101895,42 (2013),https://www.themoviedb.org/movie/109410.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iZ7jVGQWj3eBUdqwAPUlKk0BaS2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),https://www.themoviedb.org/movie/110420.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vHMvBkr42Gh3OORcnmfCFfqJ1E.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101973,Disconnect (2012),https://www.themoviedb.org/movie/127517.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mAStXq4ncbLBnujd3LG4KDd7Z3a.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
102007,"Invincible Iron Man, The (2007)",https://www.themoviedb.org/movie/13647.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eebNTSRa5Hh5skPKGdGJIJpo9Ls.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102025,Yongary: Monster from the Deep (1967),https://www.themoviedb.org/movie/42699.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8o0ZwBHqueNvlynd2VX4xySRrFM.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
102033,Pain & Gain (2013),https://www.themoviedb.org/movie/134374.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ddTWL7lZafCJ2VqWdaGg0pl8Adb.jpg,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
102058,Hulk Vs. (2009),https://www.themoviedb.org/movie/15257.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zHbj2XmAUQtNIQmTZl2UcOP2OKQ.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102066,Resolution (2012),https://www.themoviedb.org/movie/121606.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gTZTCMmU7N0qTWJrSUOVBI70ZlA.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
102070,Grabbers (2012),https://www.themoviedb.org/movie/84204.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dGAIjxYqP9YBLHeAmaE1NstSnqW.jpg,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
102084,Justice League: Doom (2012) ,https://www.themoviedb.org/movie/76589.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/seCbcjdZYUl8SRKjeWfyi2ngzFj.jpg,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102088,"Grandmaster, The (Yi dai zong shi) (2013)",https://www.themoviedb.org/movie/44865.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ydBVVIscL6TsX5hYztA5YpBCwJ3.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
102123,This Is the End (2013),https://www.themoviedb.org/movie/109414.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7Wdc3etyBJA4432TYtz6n9GQd1c.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102125,Iron Man 3 (2013),https://www.themoviedb.org/movie/68721.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
102165,"English Teacher, The (2013)",https://www.themoviedb.org/movie/174321.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mF14chZNzgDRZffs8Wk8lPwdNQA.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102194,Mud (2012),https://www.themoviedb.org/movie/103731.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cfxdtxSHUr5TuTsvjr0WY4zx4u0.jpg,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
102217,Bill Hicks: Revelations (1993),https://www.themoviedb.org/movie/25117.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1xcuMgFbvWZBoTKS46Xbo5kOMj.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102278,Pawn (2013),https://www.themoviedb.org/movie/165739.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5JNd5ij9V85rDhcGiMij7AOd06k.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
102338,Shaolin Temple (Shao Lin si) (1976),https://www.themoviedb.org/movie/45736.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dAgdf3sqU7d1x2uLb37l1WzLcyS.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102378,Syrup (2013),https://www.themoviedb.org/movie/72525.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/l3HSd4Nj6YKKUiE6q9WGow94f45.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102407,"Great Gatsby, The (2013)",https://www.themoviedb.org/movie/64682.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102445,Star Trek Into Darkness (2013),https://www.themoviedb.org/movie/54138.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eXbCboT5mMv9RH1E7ogzIytN302.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
102481,"Internship, The (2013)",https://www.themoviedb.org/movie/116741.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/hIh3ZgsZ31nbUAGn5SKIZGKiKCX.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102590,Darkon (2006),https://www.themoviedb.org/movie/16150.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mmwYaMm5AT4WwGC2KesfUODnN2e.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102602,Mimino (1977),https://www.themoviedb.org/movie/27861.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/61reasUU2uxRFQhxfKdvVHHMOsl.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),https://www.themoviedb.org/movie/20803.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6f7vhvnma8sbO6821ShE5ViA3r8.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102684,Only God Forgives (2013),https://www.themoviedb.org/movie/77987.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kWjjFSng1JttmDRwDROoGcIArEh.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
102686,"Hangover Part III, The (2013)",https://www.themoviedb.org/movie/109439.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",https://www.themoviedb.org/movie/82992.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/n31VRDodbaZxkrZmmzyYSFNVpW5.jpg,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
102720,Epic (2013),https://www.themoviedb.org/movie/116711.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rdi6MYgAhLlgomEERtmYtrH8ItY.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102735,Captain America (1979),https://www.themoviedb.org/movie/197467.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gNGq4u0cymxZqGADZrx7AWrSB5m.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),https://www.themoviedb.org/movie/86282.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/r8XEm9gwTSPOilcafCfHZXsKCJu.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102747,"Rink, The (1916)",https://www.themoviedb.org/movie/2077.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oaKKcsUChu117urmWBz9Os23Ad9.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102749,Captain America II: Death Too Soon (1979),https://www.themoviedb.org/movie/197481.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pocmh0P8Ddf5w33pP3Vuqm0JRP9.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
102760,Down Terrace (2009),https://www.themoviedb.org/movie/42151.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2WMwkZ4Qmsi3X6WvfjvBsC1er6F.jpg,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
102800,Frances Ha (2012),https://www.themoviedb.org/movie/121986.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/paHlEvMz4rqzMsqxSbMOBn4HtM3.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102802,"Lords of Salem, The (2012)",https://www.themoviedb.org/movie/104755.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nqZ6CGGZpQWt139YioekSYHvvkU.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
102819,Behind the Candelabra (2013),https://www.themoviedb.org/movie/119675.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iodt6hrewVXxR415PIjBeuZg3Qs.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),https://www.themoviedb.org/movie/130824.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6BXXjeI8Nra1RcG1hpP90rYeZUH.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102852,With Great Power: The Stan Lee Story (2012),https://www.themoviedb.org/movie/86843.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fHLqu81gKKDwjJoLm6gipkEIl8U.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102880,After Earth (2013),https://www.themoviedb.org/movie/82700.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iXMvYIlzzJBs352CfeiQcBvovZt.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
102903,Now You See Me (2013),https://www.themoviedb.org/movie/75656.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
102984,Inhuman Resources (Redd Inc.) (2012),https://www.themoviedb.org/movie/133463.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nVjAiAPkGbWlA1JE16MKkFw6tjs.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
102993,"Way, Way Back, The (2013)",https://www.themoviedb.org/movie/147773.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bHoQ0xjDJ5sJZNca7QyFa6ZeXxg.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103027,Much Ado About Nothing (2012),https://www.themoviedb.org/movie/91739.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kDUEegV4P8odhUTjHE2e2kWMZo3.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103042,Man of Steel (2013),https://www.themoviedb.org/movie/49521.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7rIPjn5TUK04O25ZkMyHrGNPgLx.jpg,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
103048,"Kings of Summer, The (2013)",https://www.themoviedb.org/movie/156700.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6dcIbwJuxlEnzLe0EaGFvsh4ZdS.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103075,"Purge, The (2013)",https://www.themoviedb.org/movie/158015.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
103085,Rapture-Palooza (2013),https://www.themoviedb.org/movie/174188.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9yc5UCe3i5mrHuIWsGgsKfI37rd.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),https://www.themoviedb.org/movie/159014.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6iRxKxfE6SB586cQV3BH8NSMzoZ.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103137,"Bling Ring, The (2013)",https://www.themoviedb.org/movie/96936.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nZRNGcvuAFXwfuk1gMcp7UmJg2u.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
103141,Monsters University (2013),https://www.themoviedb.org/movie/62211.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/upaMBEonGeZGQc3xtUVZOfe1lGl.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103171,Schlussmacher (2013),https://www.themoviedb.org/movie/160085.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3b9tQFCfnCGFcM7kRKWJAZcw2qA.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),https://www.themoviedb.org/movie/80518.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7RvBQOTZGhCoPvLiF3Ugp2Q94Ux.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103219,Maniac (2012),https://www.themoviedb.org/movie/103620.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sZswHknJ0H871AdsSt1bLzeEnYf.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
103221,Not Suitable for Children (2012),https://www.themoviedb.org/movie/120292.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wYxr14jTu02noGxXRqPDJgK37wC.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103228,Pacific Rim (2013),https://www.themoviedb.org/movie/68726.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mmznhaQDwlHWpUwKuNxtQiubbmM.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),https://www.themoviedb.org/movie/177271.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zpK8M3V6dAqPFLsMTrhvqcylmuw.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103235,"Best Offer, The (Migliore offerta, La) (2013)",https://www.themoviedb.org/movie/152742.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yfbsINSfotAHaeWKJbfsVKSckvq.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),https://www.themoviedb.org/movie/53928.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jtf60tNMJQ6Jbman4Fi43rnSIVA.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103249,World War Z (2013),https://www.themoviedb.org/movie/72190.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
103253,Elysium (2013),https://www.themoviedb.org/movie/68724.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
103335,Despicable Me 2 (2013),https://www.themoviedb.org/movie/93456.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103339,White House Down (2013),https://www.themoviedb.org/movie/117251.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/hXLScIERphkTsMGdfKKvF4p4SPB.jpg,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
103341,"World's End, The (2013)",https://www.themoviedb.org/movie/107985.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
103366,Redemption (Hummingbird) (2013),https://www.themoviedb.org/movie/136418.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bN2aGUOxHRwGms68WTDr2MHzkKa.jpg,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
103372,"Heat, The (2013)",https://www.themoviedb.org/movie/136795.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
